engine_id,cycle,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,op_setting_1,op_setting_2,op_setting_3,cluster,RUL_pred,label_pred
94,133,0.0008,0.0001,100.0,518.67,642.77,1589.5,1420.94,14.62,21.61,552.78,2388.17,9051.22,1.3,47.81,520.62,2388.13,8133.36,8.5167,0.03,393,2388,100.0,38.63,23.2933,1,44.25,1
95,1,0.0029,0.0004,100.0,518.67,642.2,1586.62,1396.42,14.62,21.61,554.0,2388.08,9041.41,1.3,47.28,522.52,2388.04,8128.05,8.4268,0.03,392,2388,100.0,38.99,23.5187,0,195.2,0
95,2,0.0027,-0.0001,100.0,518.67,642.26,1591.42,1405.08,14.62,21.61,553.55,2388.06,9050.66,1.3,47.2,522.23,2388.0,8127.16,8.4308,0.03,392,2388,100.0,38.89,23.4303,2,165.04,0
95,3,-0.0015,0.0001,100.0,518.67,642.42,1583.55,1406.44,14.62,21.61,554.54,2388.06,9040.19,1.3,47.29,522.26,2388.07,8125.95,8.4061,0.03,391,2388,100.0,38.89,23.3267,2,175.27,0
95,4,0.0054,0.0004,100.0,518.67,642.1,1578.31,1397.52,14.62,21.61,554.34,2388.07,9045.61,1.3,47.31,521.7,2388.04,8131.47,8.404,0.03,392,2388,100.0,39.05,23.3949,0,204.88,0
95,5,-0.0039,-0.0003,100.0,518.67,642.07,1591.09,1397.85,14.62,21.61,553.69,2388.05,9049.14,1.3,47.39,522.26,2388.06,8127.56,8.4249,0.03,393,2388,100.0,38.91,23.2758,2,154.63,0
95,6,-0.0002,0.0006,100.0,518.67,642.41,1587.0,1399.47,14.62,21.61,554.09,2388.1,9045.71,1.3,47.24,522.02,2388.12,8127.77,8.4353,0.03,393,2388,100.0,38.88,23.4374,2,173.57,0
95,7,-0.0018,0.0006,100.0,518.67,641.86,1586.7,1399.4,14.62,21.61,554.28,2388.03,9051.06,1.3,47.19,522.03,2388.09,8131.45,8.4439,0.03,392,2388,100.0,38.95,23.3722,2,172.76,0
95,8,-0.0007,0.0001,100.0,518.67,641.92,1587.85,1394.48,14.62,21.61,554.46,2388.07,9049.41,1.3,47.2,521.93,2388.04,8131.36,8.4042,0.03,393,2388,100.0,39.05,23.336,0,192.87,0
95,9,0.0001,0.0005,100.0,518.67,642.4,1580.65,1399.31,14.62,21.61,554.03,2388.04,9039.82,1.3,47.16,522.48,2388.07,8129.68,8.4146,0.03,392,2388,100.0,38.9,23.3778,0,185.44,0
95,10,-0.0028,0.0002,100.0,518.67,642.2,1586.43,1401.28,14.62,21.61,554.38,2388.06,9052.87,1.3,47.45,522.39,2388.08,8129.81,8.411,0.03,391,2388,100.0,39.05,23.3781,2,149.7,0
95,11,-0.0017,-0.0002,100.0,518.67,642.56,1585.76,1404.67,14.62,21.61,554.4,2388.09,9047.14,1.3,47.29,522.06,2388.03,8133.64,8.3894,0.03,391,2388,100.0,39.05,23.4157,0,163.85,0
95,12,-0.0012,-0.0003,100.0,518.67,642.39,1582.71,1399.99,14.62,21.61,554.71,2388.07,9041.76,1.3,47.22,522.18,2388.05,8134.3,8.412,0.03,391,2388,100.0,38.88,23.4169,0,190.27,0
95,13,0.0024,0.0006,100.0,518.67,642.38,1586.24,1400.65,14.62,21.61,554.73,2388.03,9047.12,1.3,47.18,521.79,2388.07,8133.99,8.3992,0.03,392,2388,100.0,39.1,23.4117,0,209.16,0
95,14,-0.0002,-0.0001,100.0,518.67,642.18,1585.44,1400.43,14.62,21.61,554.56,2388.03,9044.35,1.3,47.37,521.76,2388.06,8132.03,8.3769,0.03,391,2388,100.0,38.97,23.4365,0,178.87,0
95,15,-0.0003,0.0002,100.0,518.67,641.95,1586.05,1396.01,14.62,21.61,554.13,2388.01,9048.72,1.3,47.22,522.37,2388.05,8126.41,8.4185,0.03,393,2388,100.0,39.03,23.3748,0,197.78,0
95,16,-0.0012,0.0001,100.0,518.67,642.33,1584.1,1406.82,14.62,21.61,554.41,2388.1,9052.53,1.3,47.38,522.54,2388.09,8130.83,8.3866,0.03,392,2388,100.0,38.84,23.3068,2,168.61,0
95,17,-0.0006,0.0001,100.0,518.67,642.49,1579.69,1392.05,14.62,21.61,553.58,2388.02,9046.04,1.3,47.44,521.96,2388.07,8125.67,8.3989,0.03,393,2388,100.0,38.98,23.41,2,188.67,0
95,18,0.0001,0.0005,100.0,518.67,642.63,1582.38,1402.59,14.62,21.61,554.87,2388.09,9046.75,1.3,47.34,522.13,2388.06,8129.58,8.4263,0.03,393,2388,100.0,38.95,23.5499,2,209.53,0
95,19,0.0007,0.0001,100.0,518.67,642.64,1587.97,1396.52,14.62,21.61,554.08,2388.04,9048.01,1.3,47.3,521.88,2388.02,8126.54,8.3606,0.03,393,2388,100.0,38.99,23.3968,0,179.12,0
95,20,-0.0035,-0.0002,100.0,518.67,642.29,1581.85,1404.4,14.62,21.61,554.58,2388.03,9048.26,1.3,47.39,522.28,2388.07,8130.22,8.3903,0.03,390,2388,100.0,39.07,23.3052,0,171.63,0
95,21,-0.0023,0.0003,100.0,518.67,642.27,1586.59,1404.93,14.62,21.61,555.09,2388.07,9041.98,1.3,47.44,521.9,2388.04,8130.18,8.4488,0.03,392,2388,100.0,38.95,23.3906,2,189.08,0
95,22,0.0001,-0.0003,100.0,518.67,642.49,1587.26,1393.43,14.62,21.61,554.64,2388.06,9045.54,1.3,47.29,522.16,2388.05,8133.51,8.412,0.03,392,2388,100.0,39.13,23.3982,0,185.41,0
95,23,0.0014,0.0003,100.0,518.67,641.79,1588.0,1405.58,14.62,21.61,554.26,2388.02,9044.42,1.3,47.4,521.7,2388.02,8130.28,8.4092,0.03,392,2388,100.0,38.99,23.2719,2,158.87,0
95,24,-0.0013,0.0001,100.0,518.67,642.41,1584.77,1401.89,14.62,21.61,553.54,2388.11,9043.27,1.3,47.19,521.81,2388.08,8131.9,8.3819,0.03,392,2388,100.0,39.04,23.2683,2,160.02,0
95,25,0.0025,0.0,100.0,518.67,642.24,1581.17,1401.4,14.62,21.61,553.96,2388.01,9049.54,1.3,47.28,521.86,2388.01,8136.03,8.4259,0.03,391,2388,100.0,38.82,23.4224,0,172.51,0
95,26,0.0022,-0.0002,100.0,518.67,642.61,1584.76,1398.17,14.62,21.61,554.7,2388.03,9045.48,1.3,47.37,521.88,2388.13,8124.47,8.432,0.03,392,2388,100.0,38.97,23.4194,2,182.25,0
95,27,-0.0015,0.0005,100.0,518.67,641.92,1580.5,1400.27,14.62,21.61,553.55,2388.06,9042.52,1.3,47.39,522.83,2388.03,8131.81,8.4014,0.03,393,2388,100.0,39.07,23.4109,0,182.56,0
95,28,-0.0003,0.0004,100.0,518.67,642.7,1588.9,1400.4,14.62,21.61,553.83,2388.08,9052.47,1.3,47.21,521.98,2388.02,8127.95,8.441,0.03,393,2388,100.0,38.97,23.375,2,159.99,0
95,29,0.0022,0.0,100.0,518.67,642.64,1581.64,1401.37,14.62,21.61,554.8,2388.07,9051.91,1.3,47.22,522.46,2388.09,8132.91,8.3983,0.03,392,2388,100.0,38.96,23.381,0,201.76,0
95,30,0.0031,0.0004,100.0,518.67,643.07,1583.37,1398.83,14.62,21.61,553.32,2388.05,9047.11,1.3,47.34,521.88,2388.06,8130.45,8.3655,0.03,393,2388,100.0,38.98,23.4004,2,181.3,0
95,31,0.0011,0.0001,100.0,518.67,642.57,1586.94,1407.53,14.62,21.61,554.17,2388.04,9046.07,1.3,47.17,521.9,2388.11,8130.44,8.4075,0.03,392,2388,100.0,39.06,23.4228,2,194.46,0
95,32,-0.001,0.0006,100.0,518.67,642.4,1589.92,1395.57,14.62,21.61,554.3,2388.03,9042.92,1.3,47.29,521.79,2388.09,8128.49,8.3715,0.03,393,2388,100.0,38.91,23.4436,2,188.2,0
95,33,0.0046,0.0002,100.0,518.67,642.34,1577.8,1404.72,14.62,21.61,554.08,2388.11,9047.26,1.3,47.35,522.09,2388.06,8129.6,8.4445,0.03,392,2388,100.0,38.88,23.3285,2,169.07,0
95,34,-0.0033,0.0001,100.0,518.67,642.15,1586.6,1394.27,14.62,21.6,554.18,2388.05,9051.72,1.3,47.21,521.99,2388.05,8133.26,8.4125,0.03,390,2388,100.0,38.88,23.3682,0,170.22,0
95,35,0.0049,0.0006,100.0,518.67,642.64,1594.68,1398.73,14.62,21.6,554.24,2388.06,9051.89,1.3,47.27,521.82,2388.05,8127.8,8.428,0.03,391,2388,100.0,38.98,23.4239,2,176.04,0
95,36,0.0018,0.0001,100.0,518.67,642.65,1581.85,1399.73,14.62,21.61,554.59,2388.06,9049.47,1.3,47.25,522.16,2388.04,8133.92,8.387,0.03,391,2388,100.0,38.79,23.3913,0,196.13,0
95,37,0.001,0.0004,100.0,518.67,642.44,1588.94,1401.94,14.62,21.61,554.36,2388.04,9045.31,1.3,47.28,521.95,2388.04,8134.96,8.3684,0.03,391,2388,100.0,38.91,23.3629,0,180.55,0
95,38,-0.0025,-0.0003,100.0,518.67,642.59,1584.16,1406.41,14.62,21.61,554.66,2388.07,9052.5,1.3,47.25,522.07,2388.06,8129.45,8.4171,0.03,391,2388,100.0,38.87,23.475,2,176.61,0
95,39,0.0005,0.0,100.0,518.67,642.73,1580.5,1394.72,14.62,21.61,553.43,2388.07,9053.39,1.3,47.31,522.09,2388.07,8132.49,8.4144,0.03,392,2388,100.0,38.86,23.372,2,178.38,0
95,40,0.0018,0.0004,100.0,518.67,642.24,1584.98,1406.11,14.62,21.61,554.26,2388.01,9045.85,1.3,47.13,521.92,2388.0,8128.65,8.4324,0.03,392,2388,100.0,38.85,23.2896,2,189.24,0
95,41,-0.001,0.0005,100.0,518.67,642.19,1576.2,1400.01,14.62,21.61,553.99,2388.03,9047.07,1.3,47.36,521.73,2388.04,8134.29,8.3955,0.03,393,2388,100.0,38.9,23.2473,2,172.83,0
95,42,0.0014,-0.0002,100.0,518.67,642.45,1585.23,1400.39,14.62,21.61,554.5,2388.06,9045.33,1.3,47.45,522.26,2388.04,8131.36,8.4146,0.03,392,2388,100.0,38.97,23.2652,2,145.45,0
95,43,-0.0025,0.0003,100.0,518.67,642.14,1586.37,1405.33,14.62,21.61,553.81,2388.05,9047.1,1.3,47.38,522.02,2388.07,8129.77,8.4218,0.03,392,2388,100.0,38.83,23.3673,2,163.34,0
95,44,-0.0001,0.0003,100.0,518.67,642.71,1580.56,1398.68,14.62,21.61,554.07,2388.06,9055.18,1.3,47.27,521.69,2388.03,8126.48,8.4286,0.03,393,2388,100.0,39.09,23.2843,2,190.58,0
95,45,-0.0015,0.0004,100.0,518.67,642.35,1590.63,1403.92,14.62,21.61,553.78,2388.09,9044.63,1.3,47.35,521.8,2388.07,8130.79,8.4108,0.03,392,2388,100.0,39.13,23.4205,2,166.03,0
95,46,-0.0009,-0.0003,100.0,518.67,641.98,1584.06,1395.93,14.62,21.61,554.41,2388.08,9051.42,1.3,47.39,522.28,2388.08,8125.71,8.3796,0.03,392,2388,100.0,38.96,23.3614,0,168.7,0
95,47,-0.0048,0.0004,100.0,518.67,642.16,1577.18,1404.68,14.62,21.61,553.92,2388.07,9045.16,1.3,47.55,522.34,2388.1,8133.07,8.408,0.03,391,2388,100.0,38.79,23.388,2,162.68,0
95,48,-0.0019,0.0006,100.0,518.67,642.16,1589.3,1401.52,14.62,21.61,554.01,2388.08,9042.05,1.3,47.34,521.55,2388.05,8128.55,8.4103,0.03,392,2388,100.0,38.84,23.4163,2,183.59,0
95,49,-0.0038,0.0,100.0,518.67,642.21,1587.38,1406.38,14.62,21.61,553.8,2388.09,9046.3,1.3,47.27,522.17,2388.03,8131.92,8.4077,0.03,392,2388,100.0,39.0,23.3887,2,167.2,0
95,50,0.0056,0.0,100.0,518.67,642.53,1584.8,1397.82,14.62,21.61,554.19,2388.05,9047.37,1.3,47.26,522.01,2388.1,8128.24,8.4212,0.03,393,2388,100.0,38.91,23.3428,2,180.76,0
95,51,0.0024,0.0006,100.0,518.67,642.05,1581.14,1401.66,14.62,21.61,554.01,2388.07,9044.36,1.3,47.43,522.22,2388.08,8132.08,8.4421,0.03,393,2388,100.0,39.02,23.3746,2,145.78,0
95,52,-0.002,-0.0004,100.0,518.67,642.46,1581.3,1401.5,14.62,21.61,553.96,2388.1,9048.39,1.3,47.32,521.94,2388.09,8129.01,8.412,0.03,392,2388,100.0,38.94,23.2609,2,172.24,0
95,53,0.0005,0.0003,100.0,518.67,642.61,1578.17,1404.14,14.62,21.61,553.34,2388.05,9051.92,1.3,47.62,521.77,2388.07,8127.43,8.3802,0.03,391,2388,100.0,38.92,23.3643,2,147.13,0
95,54,-0.0015,-0.0004,100.0,518.67,642.13,1579.88,1398.97,14.62,21.61,554.11,2388.01,9055.22,1.3,47.29,522.51,2388.02,8131.61,8.3984,0.03,393,2388,100.0,38.92,23.3235,0,178.31,0
95,55,0.0001,0.0004,100.0,518.67,642.4,1585.95,1402.33,14.62,21.61,554.06,2388.11,9053.35,1.3,47.38,521.77,2388.08,8131.01,8.431,0.03,394,2388,100.0,38.95,23.3295,2,168.98,0
95,56,-0.0036,0.0001,100.0,518.67,642.06,1582.31,1400.3,14.62,21.61,553.18,2388.05,9045.58,1.3,47.37,522.11,2388.08,8129.82,8.3649,0.03,391,2388,100.0,39.02,23.3858,0,195.4,0
95,57,-0.0006,0.0006,100.0,518.67,642.26,1584.19,1406.75,14.62,21.61,554.1,2388.09,9045.31,1.3,47.14,522.37,2388.09,8126.93,8.4096,0.03,393,2388,100.0,38.91,23.3542,2,170.58,0
95,58,0.0002,0.0,100.0,518.67,642.12,1579.24,1399.67,14.62,21.61,553.81,2388.13,9047.02,1.3,47.43,521.94,2388.08,8135.8,8.4092,0.03,392,2388,100.0,38.89,23.4479,2,179.56,0
95,59,-0.0004,0.0004,100.0,518.67,642.22,1587.98,1402.77,14.62,21.61,553.82,2388.05,9041.2,1.3,47.24,522.22,2388.03,8126.75,8.4053,0.03,393,2388,100.0,39.07,23.3322,2,174.55,0
95,60,0.0008,0.0,100.0,518.67,642.4,1580.31,1404.24,14.62,21.61,554.1,2388.03,9050.09,1.3,47.38,521.92,2388.06,8125.53,8.3991,0.03,393,2388,100.0,38.93,23.3777,2,161.51,0
95,61,-0.0004,0.0005,100.0,518.67,642.29,1587.65,1406.4,14.62,21.61,553.29,2388.09,9053.6,1.3,47.21,522.12,2388.07,8132.56,8.4459,0.03,392,2388,100.0,39.09,23.4372,2,171.88,0
95,62,0.0008,-0.0003,100.0,518.67,641.99,1591.81,1401.56,14.62,21.61,554.1,2388.1,9050.72,1.3,47.35,521.6,2388.05,8128.91,8.4504,0.03,392,2388,100.0,38.78,23.3555,2,181.7,0
95,63,-0.0001,0.0001,100.0,518.67,642.16,1579.41,1409.35,14.62,21.61,554.38,2388.1,9039.9,1.3,47.33,521.79,2388.04,8130.09,8.4474,0.03,392,2388,100.0,38.98,23.3509,2,175.0,0
95,64,0.0014,0.0003,100.0,518.67,642.43,1576.7,1400.84,14.62,21.61,553.68,2388.07,9044.33,1.3,47.3,521.88,2388.17,8134.09,8.4039,0.03,393,2388,100.0,38.92,23.4044,2,189.21,0
95,65,0.0008,0.0001,100.0,518.67,642.38,1584.94,1398.44,14.62,21.61,553.89,2388.02,9052.53,1.3,47.34,521.66,2388.05,8128.14,8.4036,0.03,392,2388,100.0,38.92,23.3384,2,184.73,0
95,66,-0.0004,-0.0,100.0,518.67,642.76,1592.21,1402.21,14.62,21.61,554.18,2388.01,9047.51,1.3,47.46,521.64,2388.05,8126.44,8.4087,0.03,392,2388,100.0,38.97,23.2957,2,152.87,0
95,67,0.0024,0.0006,100.0,518.67,642.34,1584.06,1401.22,14.62,21.61,554.3,2388.06,9053.19,1.3,47.38,522.23,2388.05,8130.44,8.4299,0.03,393,2388,100.0,38.9,23.4113,2,179.24,0
95,68,0.0004,-0.0001,100.0,518.67,641.94,1585.68,1405.46,14.62,21.61,553.48,2388.06,9042.31,1.3,47.52,521.89,2388.06,8125.24,8.4118,0.03,392,2388,100.0,38.92,23.4087,2,160.86,0
95,69,0.004,0.0002,100.0,518.67,642.83,1582.57,1402.91,14.62,21.61,553.52,2388.09,9044.4,1.3,47.53,521.93,2388.08,8134.38,8.4282,0.03,394,2388,100.0,38.89,23.3731,2,151.55,0
95,70,-0.0043,-0.0002,100.0,518.67,642.04,1580.96,1408.75,14.62,21.61,553.82,2388.12,9057.47,1.3,47.09,521.44,2388.03,8126.07,8.405,0.03,393,2388,100.0,38.83,23.3811,2,184.01,0
95,71,-0.0002,-0.0003,100.0,518.67,642.09,1586.04,1396.89,14.62,21.61,554.3,2388.07,9047.85,1.3,47.35,521.9,2388.02,8132.98,8.4013,0.03,392,2388,100.0,38.78,23.4106,2,165.51,0
95,72,0.002,0.0001,100.0,518.67,641.95,1583.95,1400.57,14.62,21.61,553.89,2388.09,9048.75,1.3,47.4,521.89,2388.05,8129.48,8.41,0.03,393,2388,100.0,38.96,23.3791,2,153.3,0
95,73,0.0023,0.0003,100.0,518.67,642.42,1588.07,1403.11,14.62,21.61,554.14,2388.07,9043.72,1.3,47.32,521.49,2388.1,8134.22,8.3941,0.03,392,2388,100.0,38.96,23.3408,2,167.37,0
95,74,-0.0009,0.0001,100.0,518.67,642.0,1588.31,1404.87,14.62,21.61,554.22,2388.07,9051.03,1.3,47.33,522.64,2388.07,8133.4,8.4205,0.03,392,2388,100.0,38.91,23.3575,2,173.01,0
95,75,0.0004,0.0001,100.0,518.67,642.9,1587.46,1398.93,14.62,21.61,554.59,2388.04,9049.27,1.3,47.36,521.63,2388.11,8135.02,8.3973,0.03,391,2388,100.0,38.86,23.323,2,152.12,0
95,76,0.0008,-0.0,100.0,518.67,641.8,1582.89,1399.69,14.62,21.61,553.81,2388.09,9056.68,1.3,47.31,522.01,2388.01,8131.24,8.4392,0.03,392,2388,100.0,38.99,23.4163,0,171.94,0
95,77,0.0022,0.0,100.0,518.67,642.09,1585.21,1402.78,14.62,21.61,553.56,2388.06,9049.76,1.3,47.5,521.99,2388.12,8129.01,8.4238,0.03,392,2388,100.0,39.14,23.2152,2,148.47,0
95,78,0.0008,-0.0002,100.0,518.67,643.32,1587.14,1411.51,14.62,21.61,553.72,2388.11,9048.95,1.3,47.33,521.61,2388.05,8128.61,8.4077,0.03,392,2388,100.0,39.08,23.2719,2,149.96,0
95,79,0.0043,0.0004,100.0,518.67,642.16,1596.21,1398.89,14.62,21.61,553.96,2388.05,9050.37,1.3,47.32,521.66,2388.08,8133.02,8.4271,0.03,393,2388,100.0,39.1,23.373,2,165.37,0
95,80,-0.0024,0.0005,100.0,518.67,642.36,1591.16,1404.82,14.62,21.61,553.47,2388.03,9040.52,1.3,47.53,522.18,2388.06,8132.61,8.4306,0.03,390,2388,100.0,38.89,23.4064,2,191.17,0
95,81,0.0044,0.0,100.0,518.67,642.17,1588.03,1401.06,14.62,21.61,553.94,2387.99,9045.07,1.3,47.41,521.97,2388.12,8130.58,8.3665,0.03,393,2388,100.0,38.77,23.2952,2,178.72,0
95,82,-0.002,0.0003,100.0,518.67,641.94,1585.26,1402.5,14.62,21.61,553.65,2388.02,9051.36,1.3,47.4,521.78,2388.07,8134.87,8.408,0.03,392,2388,100.0,38.95,23.3912,2,175.77,0
95,83,-0.0044,0.0004,100.0,518.67,642.6,1587.35,1407.7,14.62,21.61,553.67,2388.07,9044.79,1.3,47.41,521.86,2388.08,8123.95,8.4225,0.03,393,2388,100.0,38.87,23.2962,4,148.16,0
95,84,-0.003,0.0001,100.0,518.67,642.39,1586.54,1408.71,14.62,21.61,553.76,2388.09,9049.45,1.3,47.53,521.71,2388.06,8126.24,8.4446,0.03,391,2388,100.0,38.96,23.3476,2,146.72,0
95,85,0.0003,0.0003,100.0,518.67,642.6,1585.31,1402.84,14.62,21.61,553.94,2388.06,9046.21,1.3,47.38,522.03,2388.06,8136.1,8.4353,0.03,393,2388,100.0,38.83,23.3016,2,168.13,0
95,86,-0.0017,0.0004,100.0,518.67,641.57,1582.09,1410.1,14.62,21.61,553.15,2388.08,9050.7,1.3,47.47,521.86,2388.04,8133.34,8.4316,0.03,394,2388,100.0,39.04,23.4057,2,144.14,0
95,87,0.002,0.0,100.0,518.67,642.58,1590.24,1402.59,14.62,21.6,553.39,2388.08,9053.53,1.3,47.37,521.43,2388.02,8127.15,8.4133,0.03,392,2388,100.0,38.92,23.3748,2,164.74,0
95,88,-0.0015,0.0,100.0,518.67,642.92,1583.4,1401.42,14.62,21.61,553.34,2388.11,9049.87,1.3,47.5,521.33,2388.03,8132.56,8.4261,0.03,392,2388,100.0,38.94,23.2864,2,140.57,0
95,89,0.0001,0.0004,100.0,518.67,641.97,1586.25,1398.61,14.62,21.61,553.47,2388.08,9052.14,1.3,47.42,521.95,2388.1,8135.14,8.4294,0.03,394,2388,100.0,38.94,23.3458,2,160.87,0
96,1,-0.0002,0.0002,100.0,518.67,642.37,1586.44,1395.88,14.62,21.61,554.46,2388.01,9071.76,1.3,47.16,522.83,2387.98,8152.92,8.4054,0.03,392,2388,100.0,38.87,23.4938,0,169.05,0
96,2,-0.0009,0.0,100.0,518.67,642.0,1583.53,1399.75,14.62,21.61,553.78,2387.99,9072.38,1.3,47.12,522.3,2387.98,8148.93,8.381,0.03,391,2388,100.0,39.07,23.4363,0,175.09,0
96,3,-0.0055,-0.0002,100.0,518.67,642.11,1581.83,1396.14,14.62,21.6,554.06,2387.98,9067.0,1.3,47.14,522.08,2387.98,8153.57,8.4216,0.03,390,2388,100.0,39.07,23.4109,0,174.43,0
96,4,0.0004,0.0001,100.0,518.67,641.59,1580.23,1400.75,14.62,21.61,554.9,2388.0,9061.33,1.3,47.25,522.62,2387.99,8150.24,8.4116,0.03,391,2388,100.0,38.92,23.3119,0,183.39,0
96,5,-0.0029,0.0004,100.0,518.67,642.49,1586.32,1393.58,14.62,21.61,554.69,2388.05,9064.27,1.3,47.0,522.34,2388.0,8150.18,8.3756,0.03,392,2388,100.0,38.9,23.4963,0,188.47,0
96,6,-0.0003,0.0001,100.0,518.67,642.43,1589.33,1402.02,14.62,21.61,554.79,2387.95,9062.84,1.3,47.28,522.51,2387.97,8146.27,8.4242,0.03,391,2388,100.0,39.06,23.377,0,171.72,0
96,7,0.0001,-0.0001,100.0,518.67,642.17,1580.36,1394.25,14.62,21.61,554.71,2387.97,9063.96,1.3,47.19,522.34,2388.03,8143.5,8.4377,0.03,392,2388,100.0,39.13,23.3086,0,182.94,0
96,8,-0.001,-0.0003,100.0,518.67,642.0,1582.52,1395.27,14.62,21.61,554.5,2388.0,9068.13,1.3,47.23,522.2,2387.99,8151.24,8.4012,0.03,391,2388,100.0,38.97,23.3305,0,176.64,0
96,9,0.0008,-0.0,100.0,518.67,642.07,1582.44,1399.59,14.62,21.61,554.4,2388.02,9066.07,1.3,47.23,522.59,2387.94,8152.82,8.4137,0.03,390,2388,100.0,39.09,23.4086,0,185.32,0
96,10,-0.0014,-0.0,100.0,518.67,642.44,1580.61,1400.77,14.62,21.61,554.65,2387.98,9067.02,1.3,47.21,522.28,2387.99,8149.0,8.3854,0.03,392,2388,100.0,38.89,23.395,0,177.08,0
96,11,0.0029,-0.0005,100.0,518.67,641.76,1571.13,1401.09,14.62,21.61,554.51,2387.97,9066.6,1.3,47.24,522.45,2387.98,8145.42,8.3944,0.03,392,2388,100.0,39.01,23.3734,0,188.69,0
96,12,-0.0007,0.0005,100.0,518.67,642.18,1587.79,1395.46,14.62,21.61,554.06,2388.04,9059.71,1.3,47.1,522.38,2387.97,8140.58,8.3929,0.03,392,2388,100.0,39.04,23.3876,0,182.48,0
96,13,0.0021,-0.0,100.0,518.67,642.43,1591.69,1391.25,14.62,21.61,554.02,2387.97,9072.96,1.3,47.18,522.36,2388.02,8146.91,8.3508,0.03,390,2388,100.0,39.04,23.3669,0,180.27,0
96,14,-0.0019,-0.0004,100.0,518.67,642.38,1582.98,1400.58,14.62,21.61,554.6,2388.01,9074.45,1.3,46.91,522.33,2387.98,8152.61,8.3967,0.03,392,2388,100.0,39.21,23.3438,0,173.52,0
96,15,0.0013,-0.0003,100.0,518.67,641.96,1580.1,1402.47,14.62,21.61,554.63,2387.98,9063.9,1.3,47.18,522.68,2388.02,8150.36,8.3962,0.03,391,2388,100.0,39.05,23.3928,0,179.77,0
96,16,0.0015,-0.0001,100.0,518.67,641.8,1582.22,1395.62,14.62,21.61,554.52,2388.0,9058.03,1.3,47.15,522.32,2387.97,8149.04,8.4337,0.03,391,2388,100.0,38.98,23.4497,0,183.34,0
96,17,0.0002,-0.0003,100.0,518.67,642.55,1583.33,1398.27,14.62,21.61,554.88,2388.01,9066.23,1.3,47.3,521.69,2388.04,8147.32,8.3958,0.03,393,2388,100.0,38.92,23.4169,0,139.64,0
96,18,0.0036,-0.0003,100.0,518.67,641.78,1595.98,1396.62,14.62,21.61,554.58,2388.05,9071.04,1.3,46.99,522.78,2388.03,8148.26,8.404,0.03,391,2388,100.0,38.96,23.4383,0,178.79,0
96,19,0.0022,0.0002,100.0,518.67,641.94,1584.09,1397.18,14.62,21.61,553.97,2387.95,9069.9,1.3,47.19,521.91,2387.98,8150.98,8.4313,0.03,392,2388,100.0,38.95,23.4101,0,160.92,0
96,20,-0.0004,-0.0001,100.0,518.67,642.41,1583.37,1401.34,14.62,21.61,554.98,2388.02,9066.54,1.3,47.15,522.17,2387.96,8153.24,8.3823,0.03,390,2388,100.0,39.01,23.3002,0,172.06,0
96,21,0.0019,0.0002,100.0,518.67,642.63,1585.09,1390.49,14.62,21.61,554.58,2388.01,9065.11,1.3,47.19,522.04,2388.06,8147.45,8.4112,0.03,392,2388,100.0,39.03,23.4398,0,167.83,0
96,22,-0.0002,-0.0,100.0,518.67,641.92,1583.36,1400.9,14.62,21.6,554.52,2387.96,9056.9,1.3,47.32,521.72,2387.99,8145.79,8.4026,0.03,393,2388,100.0,38.93,23.4238,0,157.59,0
96,23,0.0024,-0.0,100.0,518.67,641.73,1591.66,1398.23,14.62,21.61,554.27,2388.0,9067.52,1.3,47.25,522.66,2387.98,8146.56,8.4407,0.03,392,2388,100.0,38.99,23.4942,0,171.65,0
96,24,-0.0006,-0.0004,100.0,518.67,642.21,1588.31,1401.18,14.62,21.61,555.11,2388.02,9064.99,1.3,47.28,522.39,2388.02,8147.96,8.3922,0.03,391,2388,100.0,39.04,23.449,0,164.87,0
96,25,-0.0006,0.0001,100.0,518.67,641.85,1590.45,1404.66,14.62,21.6,554.8,2388.03,9068.73,1.3,47.0,522.63,2388.0,8150.59,8.4051,0.03,391,2388,100.0,38.91,23.4596,0,179.17,0
96,26,-0.001,0.0005,100.0,518.67,642.14,1582.89,1392.0,14.62,21.61,554.02,2388.03,9062.47,1.3,47.27,522.68,2387.98,8144.33,8.3785,0.03,391,2388,100.0,39.09,23.4844,0,177.49,0
96,27,0.0005,0.0,100.0,518.67,642.21,1591.7,1399.72,14.62,21.61,554.54,2387.97,9072.66,1.3,47.32,522.19,2388.0,8147.84,8.4085,0.03,391,2388,100.0,38.78,23.3131,0,150.34,0
96,28,0.0029,0.0002,100.0,518.67,641.94,1590.35,1400.74,14.62,21.61,555.52,2387.99,9070.42,1.3,47.33,521.95,2388.01,8148.53,8.4144,0.03,392,2388,100.0,39.0,23.3796,0,170.75,0
96,29,0.0004,0.0004,100.0,518.67,641.95,1586.66,1398.75,14.62,21.61,554.06,2387.98,9068.55,1.3,47.19,522.13,2388.05,8157.69,8.3898,0.03,392,2388,100.0,39.21,23.4515,0,175.9,0
